start	20	2007	1	21	12
	185	77	185.500000	-12.500000	0.000000e+00	"[0.000000e+00,4.985887e+00,5.747870e+00,5.845484e+00,5.413637e+00,5.070892e+00,4.916020e+00,4.605131e+00,4.044770e+00,3.759890e+00,3.811594e+00,3.723136e+00,3.284925e+00,2.865466e+00,2.370326e+00,2.106861e+00,1.870438e+00,1.434073e+00,9.715349e-01,4.553589e-01,6.630545e-02,-5.499863e-01,-1.034375e+00,-1.367066e+00,-1.776125e+00,-2.165546e+00,-2.476457e+00,-2.736156e+00,-2.963334e+00,-3.210737e+00,-3.446852e+00,-3.769867e+00,-4.006595e+00,-4.308153e+00,-4.472775e+00,-4.420980e+00,-4.286910e+00,-3.986733e+00,-3.740524e+00]"	2007	1	21	12
	186	77	186.500000	-12.500000	0.000000e+00	"[0.000000e+00,6.178754e+00,6.509000e+00,6.194469e+00,5.457043e+00,4.829434e+00,4.365219e+00,4.005591e+00,3.490810e+00,3.298762e+00,3.352482e+00,3.271762e+00,2.885899e+00,2.468274e+00,2.031609e+00,1.915229e+00,1.620605e+00,1.156040e+00,8.310343e-01,3.127296e-01,-1.522975e-01,-7.557549e-01,-1.069839e+00,-1.277602e+00,-1.720472e+00,-2.136737e+00,-2.536777e+00,-2.827321e+00,-3.054776e+00,-3.356517e+00,-3.589631e+00,-3.868283e+00,-4.052558e+00,-4.335440e+00,-4.500384e+00,-4.561234e+00,-4.610870e+00,-4.337119e+00,-4.091997e+00]"	2007	1	21	18
	186	77	186.500000	-12.500000	0.000000e+00	"[0.000000e+00,6.312952e+00,6.923140e+00,6.978027e+00,6.028938e+00,5.188695e+00,4.569786e+00,4.065003e+00,3.376669e+00,2.966047e+00,2.904426e+00,3.002498e+00,2.878206e+00,2.612932e+00,2.178373e+00,1.923477e+00,1.491847e+00,9.529677e-01,6.628695e-01,4.304780e-01,1.909493e-01,-3.703895e-01,-7.292005e-01,-1.031916e+00,-1.575782e+00,-2.020982e+00,-2.378710e+00,-2.723941e+00,-3.010258e+00,-3.280213e+00,-3.465945e+00,-3.694063e+00,-3.859856e+00,-4.145984e+00,-4.353991e+00,-4.380949e+00,-4.311364e+00,-4.124862e+00,-4.069545e+00]"	2007	1	22	0
	186	75	186.500000	-14.500000	4.000000e+00	"[0.000000e+00,8.420628e+00,9.215769e+00,9.498134e+00,8.603114e+00,7.283348e+00,5.927516e+00,4.924354e+00,4.144467e+00,3.604599e+00,3.035935e+00,2.520833e+00,1.864736e+00,1.095245e+00,7.316522e-01,7.282119e-01,8.381722e-01,9.419689e-01,9.012046e-01,7.564163e-01,5.355841e-01,-1.888385e-01,-9.007946e-01,-1.495930e+00,-2.071319e+00,-2.494917e+00,-2.982923e+00,-3.271721e+00,-3.491394e+00,-3.727873e+00,-3.780334e+00,-3.716316e+00,-3.603666e+00,-3.492437e+00,-3.373906e+00,-2.984268e+00,-2.384663e+00,-2.166712e+00,-2.393263e+00]"	2007	1	22	18
	186	75	186.500000	-14.500000	4.000000e+00	"[0.000000e+00,7.559780e+00,8.566262e+00,9.177352e+00,8.214480e+00,7.073751e+00,6.248341e+00,5.517468e+00,4.742650e+00,3.955688e+00,3.227100e+00,2.603195e+00,1.948498e+00,1.339569e+00,8.592261e-01,5.851564e-01,3.343013e-01,5.931045e-01,9.682369e-01,8.796015e-01,7.166319e-01,1.331661e-01,-4.450153e-01,-9.877645e-01,-1.596021e+00,-1.989822e+00,-2.383294e+00,-2.563343e+00,-2.642114e+00,-2.801523e+00,-2.795405e+00,-2.601235e+00,-2.257296e+00,-2.079703e+00,-2.100549e+00,-2.239051e+00,-2.454672e+00,-2.922383e+00,-3.412099e+00]"	2007	1	23	6
	188	75	188.500000	-14.500000	4.000000e+00	"[0.000000e+00,7.278315e+00,8.713635e+00,9.476501e+00,8.553873e+00,7.276209e+00,5.908787e+00,4.775117e+00,3.777663e+00,2.983471e+00,2.311421e+00,1.724289e+00,1.245219e+00,7.925241e-01,4.393378e-01,3.728589e-01,4.548275e-01,7.551641e-01,1.004536e+00,8.778063e-01,5.736032e-01,-2.485109e-02,-5.570913e-01,-9.832153e-01,-1.487455e+00,-1.881369e+00,-2.300495e+00,-2.601055e+00,-2.737050e+00,-2.824552e+00,-2.743246e+00,-2.551392e+00,-2.264048e+00,-2.117056e+00,-2.189408e+00,-2.422955e+00,-2.709717e+00,-3.227351e+00,-3.793987e+00]"	2007	1	23	12
	189	75	189.500000	-14.500000	4.000000e+00	"[0.000000e+00,8.372040e+00,9.618402e+00,9.844402e+00,8.524644e+00,7.060348e+00,5.530877e+00,4.409505e+00,3.476590e+00,2.687928e+00,2.010111e+00,1.397781e+00,8.925329e-01,5.069988e-01,2.663281e-01,1.602841e-01,8.332362e-02,4.322005e-01,7.422090e-01,6.681512e-01,3.751491e-01,-2.480462e-01,-7.327040e-01,-1.069940e+00,-1.407915e+00,-1.658535e+00,-2.012981e+00,-2.240567e+00,-2.297574e+00,-2.344567e+00,-2.297966e+00,-2.309004e+00,-2.293370e+00,-2.416174e+00,-2.717950e+00,-2.978114e+00,-3.120604e+00,-3.435313e+00,-3.851025e+00]"	2007	1	23	18
	191	74	191.500000	-15.500000	3.000000e+00	"[0.000000e+00,8.878029e+00,8.974954e+00,8.326123e+00,7.211612e+00,6.099330e+00,4.876107e+00,3.893235e+00,3.166358e+00,2.537179e+00,2.050503e+00,1.609085e+00,1.225119e+00,1.005058e+00,8.859071e-01,1.097779e+00,1.335449e+00,1.630749e+00,1.492939e+00,9.663706e-01,5.783002e-01,-6.698865e-02,-2.828411e-01,-4.899213e-01,-8.061595e-01,-1.103187e+00,-1.477304e+00,-1.603839e+00,-1.799743e+00,-2.017650e+00,-2.125259e+00,-2.350321e+00,-2.570477e+00,-2.844691e+00,-3.300461e+00,-3.672217e+00,-3.975805e+00,-4.281081e+00,-4.462734e+00]"	2007	1	24	0
	192	74	192.500000	-15.500000	3.000000e+00	"[0.000000e+00,1.164022e+01,1.094288e+01,9.289136e+00,7.470962e+00,6.135951e+00,4.862754e+00,3.856038e+00,3.181722e+00,2.652265e+00,2.227037e+00,1.842106e+00,1.490831e+00,1.381401e+00,1.336593e+00,1.482112e+00,1.577632e+00,1.819880e+00,1.692038e+00,1.174409e+00,7.983249e-01,1.943315e-01,2.872329e-02,-1.882706e-01,-4.744472e-01,-6.918486e-01,-9.687127e-01,-1.049317e+00,-1.280208e+00,-1.642780e+00,-1.934135e+00,-2.291864e+00,-2.564628e+00,-2.879318e+00,-3.345953e+00,-3.703810e+00,-4.039815e+00,-4.288768e+00,-4.347937e+00]"	2007	1	24	6
	194	74	194.500000	-15.500000	3.000000e+00	"[0.000000e+00,1.183373e+01,1.128707e+01,9.457647e+00,7.552011e+00,6.091161e+00,4.693755e+00,3.720519e+00,2.977546e+00,2.329837e+00,2.009309e+00,1.671014e+00,1.359315e+00,1.335959e+00,1.178797e+00,1.191997e+00,1.278127e+00,1.489933e+00,1.393349e+00,8.919603e-01,5.033955e-01,-6.824350e-02,-2.366719e-01,-3.163590e-01,-4.544889e-01,-6.264592e-01,-8.785536e-01,-9.549941e-01,-1.225828e+00,-1.693668e+00,-2.071408e+00,-2.455321e+00,-2.714449e+00,-3.000580e+00,-3.500092e+00,-3.862069e+00,-4.086627e+00,-4.296444e+00,-4.499123e+00]"	2007	1	24	12
