start	14	2007	1	22	12
	9032	159.749995	0.703721	1.005862e+05	1.503221e+01	1.177289e-04	2007	1	22	12
	9034	159.749982	2.111161	1.003917e+05	1.965715e+01	9.126923e-04	2007	1	22	18
	9031	158.249980	2.090083	1.004721e+05	1.064832e+01	7.265839e-04	2007	1	23	0
	9030	156.749980	2.067574	1.004117e+05	8.789515e+00	5.754171e-04	2007	1	23	6
	9030	156.749980	2.067574	1.006330e+05	1.056408e+01	5.754171e-04	2007	1	23	12
	9027	155.249978	2.043649	1.004638e+05	1.442674e+01	5.466111e-04	2007	1	23	18
	9145	155.249947	3.406735	1.005628e+05	1.116990e+01	2.626513e-03	2007	1	24	0
	9145	155.249947	3.406735	1.003774e+05	1.880433e+01	2.626513e-03	2007	1	24	6
	9146	153.749899	4.711581	1.006241e+05	1.507094e+01	4.095240e-03	2007	1	24	12
	9142	150.749891	4.584166	1.006382e+05	1.148253e+01	2.785401e-03	2007	1	25	0
	9135	146.249880	4.369606	1.006497e+05	1.120309e+01	4.049776e-05	2007	1	26	0
	9134	144.749879	4.292022	1.003923e+05	1.314918e+01	2.809089e-05	2007	1	26	6
	9134	144.749879	4.292022	1.005415e+05	1.620578e+01	2.809089e-05	2007	1	26	12
	9131	143.249875	4.211491	1.002665e+05	1.528918e+01	8.473446e-05	2007	1	26	18
start	44	2007	1	22	18
	4808	51.749111	-11.281361	1.008201e+05	1.211111e+01	2.430018e+00	2007	1	22	18
	4805	50.249091	-11.050708	1.006970e+05	1.297807e+01	8.827081e+00	2007	1	23	6
	4805	50.249091	-11.050708	1.002614e+05	1.646432e+01	8.827081e+00	2007	1	23	12
	4805	50.249091	-11.050708	1.002222e+05	1.919408e+01	8.827081e+00	2007	1	23	18
	4805	50.249091	-11.050708	1.000476e+05	2.076272e+01	8.827081e+00	2007	1	24	0
	4804	48.749089	-10.812292	1.002106e+05	2.185402e+01	1.276830e+01	2007	1	24	6
	4805	50.249091	-11.050708	1.000780e+05	2.272616e+01	8.827081e+00	2007	1	25	0
	4808	51.749111	-11.281361	1.003406e+05	2.289525e+01	2.430018e+00	2007	1	25	6
	4690	51.748916	-12.490750	1.000673e+05	1.510807e+01	8.810929e+00	2007	1	25	12
	4691	53.248920	-12.735878	1.003344e+05	1.539537e+01	6.846915e-01	2007	1	25	18
	4692	54.748748	-14.230934	1.001794e+05	1.872483e+01	1.362913e-01	2007	1	26	0
	4574	54.748523	-15.496451	1.002714e+05	1.427416e+01	1.834236e-01	2007	1	26	6
	4574	54.748523	-15.496451	9.987450e+04	1.733877e+01	1.834236e-01	2007	1	26	12
	4572	54.748278	-16.768656	9.989537e+04	1.940689e+01	2.139470e-01	2007	1	26	18
	4572	54.748278	-16.768656	9.960260e+04	1.854008e+01	2.139470e-01	2007	1	27	0
	4454	54.748016	-18.048652	9.966973e+04	1.965879e+01	4.121703e-01	2007	1	27	6
	4454	54.748016	-18.048652	9.923845e+04	2.607720e+01	4.121703e-01	2007	1	27	12
	4451	53.247942	-17.730250	9.915870e+04	1.879656e+01	2.977130e+00	2007	1	27	18
	4451	53.247942	-17.730250	9.862078e+04	2.018478e+01	2.977130e+00	2007	1	28	0
	4449	53.247648	-18.998630	9.860865e+04	2.436795e+01	1.876459e+00	2007	1	28	6
	4449	53.247648	-18.998630	9.809552e+04	2.902038e+01	1.876459e+00	2007	1	28	12
	4448	51.747640	-18.647324	9.856395e+04	2.696651e+01	1.597613e+01	2007	1	28	18
	4448	51.747640	-18.647324	9.838451e+04	2.724523e+01	1.597613e+01	2007	1	29	0
	4330	51.747326	-19.905359	9.874692e+04	2.511862e+01	6.808135e+00	2007	1	29	6
	4327	50.247245	-19.519856	9.852605e+04	2.464578e+01	7.091177e+01	2007	1	29	12
	4327	50.247245	-19.519856	9.853539e+04	2.272249e+01	7.091177e+01	2007	1	29	18
	4327	50.247245	-19.519856	9.848582e+04	2.154321e+01	7.091177e+01	2007	1	30	0
	4325	50.246897	-20.767661	9.872345e+04	2.245428e+01	3.082163e+01	2007	1	30	6
	4206	48.746525	-21.585753	9.831488e+04	1.128046e+01	1.902966e+02	2007	1	30	12
	4206	48.746525	-21.585753	9.849412e+04	1.066514e+01	1.902966e+02	2007	1	30	18
	4204	48.746135	-22.837355	9.855259e+04	3.075375e+01	1.174466e+02	2007	1	31	0
	4204	48.746135	-22.837355	9.878791e+04	2.679522e+01	1.174466e+02	2007	1	31	6
	4086	48.745724	-24.102933	9.850163e+04	1.465584e+01	7.591035e+01	2007	1	31	12
	4085	50.245291	-25.881894	9.844251e+04	2.598201e+01	8.804612e-01	2007	1	31	18
	4085	50.245291	-25.881894	9.778811e+04	2.628490e+01	8.804612e-01	2007	2	1	0
	3967	50.244837	-27.194576	9.758484e+04	2.631833e+01	2.167578e-01	2007	2	1	6
	3970	51.745038	-27.691166	9.729615e+04	1.902139e+01	1.081020e-02	2007	2	1	12
	3969	53.244598	-29.524921	9.748702e+04	2.552795e+01	6.090089e-04	2007	2	1	18
	3854	54.744432	-31.378731	9.733283e+04	2.381815e+01	6.423211e-06	2007	2	2	0
	3858	57.744781	-32.276615	9.730823e+04	2.460012e+01	1.138315e-08	2007	2	2	6
	3860	60.744795	-34.523210	9.698609e+04	3.000480e+01	0.000000e+00	2007	2	2	12
	3745	65.244622	-38.536027	9.678955e+04	2.646243e+01	0.000000e+00	2007	2	2	18
	3633	71.245278	-42.691051	9.566851e+04	2.943420e+01	3.530818e-04	2007	2	3	0
	16793	75.529200	-47.831817	9.459825e+04	2.384552e+01	4.356236e-02	2007	2	3	6
