	1048	593	262.000000	-58.250000	9.710481e+04	1.986200e+01	2.638013e-03
	1360	625	340.000000	-66.250000	9.559156e+04	1.060212e+01	1.487740e-01
2007	1	2	8	18
	420	63	105.000000	74.250000	9.807700e+04	1.407322e+01	1.450029e+02
	185	76	46.250000	71.000000	9.814300e+04	1.344906e+01	1.412084e-01
	186	76	46.500000	71.000000	9.814300e+04	1.356069e+01	2.057152e-01
	1310	164	327.500000	49.000000	9.911450e+04	2.007578e+01	-6.503946e-01
	472	429	118.000000	-17.250000	9.944725e+04	1.383362e+01	-5.978334e-01
	198	443	49.500000	-20.750000	9.947350e+04	2.515584e+01	3.774698e+00
	1073	594	268.250000	-58.500000	9.679325e+04	2.056525e+01	-3.214891e-01
	1362	626	340.500000	-66.500000	9.573125e+04	1.157832e+01	-1.948645e-01
2007	1	3	10	0
	899	31	224.750000	82.250000	9.890881e+04	6.242748e+00	9.900014e-02
	192	77	48.000000	70.750000	9.839931e+04	1.362711e+01	7.351594e-02
	1335	120	333.750000	60.000000	9.782206e+04	1.395957e+01	-8.319695e-01
	1219	166	304.750000	48.500000	9.768431e+04	1.794041e+01	2.121168e+02
	483	438	120.750000	-19.500000	9.953256e+04	1.512455e+01	2.297809e+00
	195	444	48.750000	-21.000000	9.931931e+04	2.469135e+01	2.300198e+00
	1098	594	274.500000	-58.500000	9.653581e+04	2.294818e+01	1.161223e-01
	284	604	71.000000	-61.000000	9.555906e+04	1.307458e+01	-3.598648e-02
	1363	628	340.750000	-67.000000	9.597981e+04	1.194751e+01	-4.952496e-02
	1140	634	285.000000	-68.500000	9.696531e+04	1.103034e+01	2.239822e-03
2007	1	3	11	6
	961	22	240.250000	84.500000	9.893619e+04	7.687603e+00	-3.951544e-01
	962	22	240.500000	84.500000	9.893619e+04	7.687603e+00	-3.023760e-01
	963	22	240.750000	84.500000	9.893619e+04	7.687603e+00	-1.291631e-01
	964	22	241.000000	84.500000	9.893619e+04	7.687603e+00	4.325346e-02
	965	22	241.250000	84.500000	9.893619e+04	7.687603e+00	2.148736e-01
	1073	122	268.250000	59.500000	9.855794e+04	8.245175e+00	-4.031182e-01
	1232	155	308.000000	51.250000	9.707519e+04	1.922044e+01	9.342547e-02
	194	443	48.500000	-20.750000	9.992469e+04	2.132018e+01	2.319644e+01
	486	449	121.500000	-22.250000	9.895719e+04	1.559278e+01	4.136920e+02
	1118	594	279.500000	-58.500000	9.649869e+04	2.218106e+01	-1.434979e-01
	286	607	71.500000	-61.750000	9.577019e+04	1.151163e+01	-4.673762e-02
2007	1	3	9	12
