start	10	2007	1	17	6
	8469	188.250240	-14.108583	9.988693e+04	1.826944e+01	1.034409e+01	2007	1	17	6
	8583	182.250026	-9.742637	1.002675e+05	1.177192e+01	6.999192e-04	2007	1	17	12
	8467	185.250119	-12.698306	9.983841e+04	1.425319e+01	4.178790e-01	2007	1	18	6
	8470	186.750181	-12.664571	9.980255e+04	1.718126e+01	2.900499e+00	2007	1	18	12
	8469	188.250240	-14.108583	9.975938e+04	1.729638e+01	1.034409e+01	2007	1	18	18
	8354	189.750382	-15.533777	9.984441e+04	1.412670e+01	1.082059e+00	2007	1	19	0
	8356	192.750582	-16.849388	9.989682e+04	1.978489e+01	8.725120e-03	2007	1	19	6
	8357	194.250602	-16.749831	9.980809e+04	2.030929e+01	5.173335e-04	2007	1	19	12
	8360	195.750703	-16.639322	9.997137e+04	1.748860e+01	7.661881e-05	2007	1	19	18
	8243	197.250848	-17.962657	9.989058e+04	1.771475e+01	8.841014e-04	2007	1	20	0
start	49	2007	2	2	0
	4708	66.749062	-15.924127	9.961824e+04	2.278508e+01	3.517198e-05	2007	2	2	0
	4591	68.248914	-17.500538	9.962738e+04	2.393721e+01	9.687513e-05	2007	2	2	6
	4591	68.248914	-17.500538	9.923605e+04	2.528607e+01	9.687513e-05	2007	2	2	12
	4589	68.248739	-18.915408	9.963874e+04	2.271534e+01	4.721748e-04	2007	2	2	18
	4588	66.748717	-18.725826	9.940203e+04	2.002498e+01	4.303512e-03	2007	2	3	0
	4588	66.748717	-18.725826	9.967688e+04	1.721033e+01	4.303512e-03	2007	2	3	6
	4588	66.748717	-18.725826	9.955199e+04	1.712420e+01	4.303512e-03	2007	2	3	12
	4588	66.748717	-18.725826	9.975287e+04	2.294040e+01	4.303512e-03	2007	2	3	18
	4588	66.748717	-18.725826	9.961870e+04	2.239155e+01	4.303512e-03	2007	2	4	0
	4470	66.748527	-20.132286	9.973804e+04	1.494861e+01	8.441034e-03	2007	2	4	6
	4470	66.748527	-20.132286	9.948529e+04	1.673312e+01	8.441034e-03	2007	2	4	12
